Timestamp,Asset_ID,Total_kWh,Outdoor_Temp,Is_Business_Hour,Region
2024-11-01 12:30:00,NZ-HQ-AKL-01,15.9498,18.55,True,NZ
2024-11-01 12:45:00,NZ-HQ-AKL-01,15.517,18.85,True,NZ
2024-11-01 13:00:00,NZ-HQ-AKL-01,14.5851,18.02,True,NZ
2024-11-01 13:15:00,NZ-HQ-AKL-01,16.5977,19.1,True,NZ
2024-11-01 13:30:00,NZ-HQ-AKL-01,15.4812,15.89,True,NZ
2024-11-01 13:45:00,NZ-HQ-AKL-01,15.0061,16.13,True,NZ
2024-11-01 14:00:00,NZ-HQ-AKL-01,15.4954,17.27,True,NZ
2024-11-01 14:15:00,NZ-HQ-AKL-01,14.9789,16.35,True,NZ
2024-11-01 14:30:00,NZ-HQ-AKL-01,15.8624,14.33,True,NZ
2024-11-01 14:45:00,NZ-HQ-AKL-01,15.3321,14.24,True,NZ
2024-11-01 15:00:00,NZ-HQ-AKL-01,15.4849,15.79,True,NZ
2024-11-01 15:15:00,NZ-HQ-AKL-01,15.1852,14.63,True,NZ
2024-11-01 15:30:00,NZ-HQ-AKL-01,15.3795,15.14,True,NZ
2024-11-01 15:45:00,NZ-HQ-AKL-01,15.7566,16.23,True,NZ
2024-11-01 16:00:00,NZ-HQ-AKL-01,14.8431,14.56,True,NZ
2024-11-01 16:15:00,NZ-HQ-AKL-01,14.7879,13.32,True,NZ
2024-11-01 16:30:00,NZ-HQ-AKL-01,15.8586,16.34,True,NZ
2024-11-01 16:45:00,NZ-HQ-AKL-01,14.9757,13.17,True,NZ
2024-11-01 17:00:00,NZ-HQ-AKL-01,15.2763,12.06,True,NZ
2024-11-01 17:15:00,NZ-HQ-AKL-01,13.9122,13.07,True,NZ
2024-11-01 17:30:00,NZ-HQ-AKL-01,15.2968,15.48,True,NZ
2024-11-01 17:45:00,NZ-HQ-AKL-01,14.617,13.85,True,NZ
2024-11-01 18:00:00,NZ-HQ-AKL-01,15.9219,14.3,True,NZ
2024-11-01 18:15:00,NZ-HQ-AKL-01,14.6782,14.64,True,NZ
2024-11-01 18:30:00,NZ-HQ-AKL-01,14.9592,13.7,True,NZ
2024-11-01 18:45:00,NZ-HQ-AKL-01,14.1383,15.29,True,NZ
2024-11-01 19:00:00,NZ-HQ-AKL-01,4.1069,14.71,False,NZ
2024-11-01 19:15:00,NZ-HQ-AKL-01,4.9532,13.19,False,NZ
2024-11-01 19:30:00,NZ-HQ-AKL-01,5.2441,14.29,False,NZ
2024-11-01 19:45:00,NZ-HQ-AKL-01,4.3026,14.9,False,NZ
2024-11-01 20:00:00,NZ-HQ-AKL-01,5.3507,13.64,False,NZ
2024-11-01 20:15:00,NZ-HQ-AKL-01,4.8314,12.08,False,NZ
2024-11-01 20:30:00,NZ-HQ-AKL-01,4.1447,14.47,False,NZ
2024-11-01 20:45:00,NZ-HQ-AKL-01,5.7034,12.99,False,NZ
2024-11-01 21:00:00,NZ-HQ-AKL-01,4.4449,15.47,False,NZ
2024-11-01 21:15:00,NZ-HQ-AKL-01,4.3017,15.2,False,NZ
2024-11-01 21:30:00,NZ-HQ-AKL-01,4.1982,16.5,False,NZ
2024-11-01 21:45:00,NZ-HQ-AKL-01,5.1357,15.97,False,NZ
2024-11-01 22:00:00,NZ-HQ-AKL-01,4.9753,15.08,False,NZ
2024-11-01 22:15:00,NZ-HQ-AKL-01,5.7963,14.63,False,NZ
2024-11-01 22:30:00,NZ-HQ-AKL-01,4.4078,16.55,False,NZ
2024-11-01 22:45:00,NZ-HQ-AKL-01,5.3003,14.67,False,NZ
2024-11-01 23:00:00,NZ-HQ-AKL-01,4.6857,17.52,False,NZ
2024-11-01 23:15:00,NZ-HQ-AKL-01,4.8335,16.62,False,NZ
2024-11-01 23:30:00,NZ-HQ-AKL-01,4.3148,17.18,False,NZ
2024-11-01 23:45:00,NZ-HQ-AKL-01,4.9265,18.21,False,NZ
2024-11-02 00:00:00,NZ-HQ-AKL-01,1.874,17.3,False,NZ
2024-11-02 00:15:00,NZ-HQ-AKL-01,1.3384,17.87,False,NZ
2024-11-02 00:30:00,NZ-HQ-AKL-01,2.545,18.37,False,NZ
2024-11-02 00:45:00,NZ-HQ-AKL-01,5.3983,20.39,False,NZ
2024-11-02 01:00:00,NZ-HQ-AKL-01,2.1204,18.87,False,NZ
2024-11-02 01:15:00,NZ-HQ-AKL-01,3.719,19.6,False,NZ
2024-11-02 01:30:00,NZ-HQ-AKL-01,4.7527,20.13,False,NZ
2024-11-02 01:45:00,NZ-HQ-AKL-01,2.7002,18.94,False,NZ
2024-11-02 02:00:00,NZ-HQ-AKL-01,6.0033,21.21,False,NZ
2024-11-02 02:15:00,NZ-HQ-AKL-01,3.3337,18.45,False,NZ
2024-11-02 02:30:00,NZ-HQ-AKL-01,7.9144,22.86,False,NZ
2024-11-02 02:45:00,NZ-HQ-AKL-01,2.4752,18.38,False,NZ
2024-11-02 03:00:00,NZ-HQ-AKL-01,4.295,19.81,False,NZ
2024-11-02 03:15:00,NZ-HQ-AKL-01,8.514,23.04,False,NZ
2024-11-02 03:30:00,NZ-HQ-AKL-01,7.2762,22.8,False,NZ
2024-11-02 03:45:00,NZ-HQ-AKL-01,9.5054,24.06,False,NZ
2024-11-02 04:00:00,NZ-HQ-AKL-01,6.0833,21.11,False,NZ
2024-11-02 04:15:00,NZ-HQ-AKL-01,5.9832,21.59,False,NZ
2024-11-02 04:30:00,NZ-HQ-AKL-01,5.9611,21.5,False,NZ
2024-11-02 04:45:00,NZ-HQ-AKL-01,6.6322,22.27,False,NZ
2024-11-02 05:00:00,NZ-HQ-AKL-01,6.1488,21.22,False,NZ
2024-11-02 05:15:00,NZ-HQ-AKL-01,7.1775,21.78,False,NZ
2024-11-02 05:30:00,NZ-HQ-AKL-01,7.4992,22.05,False,NZ
2024-11-02 05:45:00,NZ-HQ-AKL-01,8.9193,23.91,False,NZ
2024-11-02 06:00:00,NZ-HQ-AKL-01,5.6101,20.82,False,NZ
2024-11-02 06:15:00,NZ-HQ-AKL-01,9.5657,24.12,False,NZ
2024-11-02 06:30:00,NZ-HQ-AKL-01,10.4299,24.95,False,NZ
2024-11-02 06:45:00,NZ-HQ-AKL-01,6.5085,21.78,False,NZ
2024-11-02 07:00:00,NZ-HQ-AKL-01,5.5177,21.27,False,NZ
2024-11-02 07:15:00,NZ-HQ-AKL-01,8.1554,23.55,False,NZ
2024-11-02 07:30:00,NZ-HQ-AKL-01,9.4949,23.9,False,NZ
2024-11-02 07:45:00,NZ-HQ-AKL-01,4.8161,21.0,False,NZ
2024-11-02 08:00:00,NZ-HQ-AKL-01,7.5266,19.61,True,NZ
2024-11-02 08:15:00,NZ-HQ-AKL-01,12.4596,24.26,True,NZ
2024-11-02 08:30:00,NZ-HQ-AKL-01,8.4262,19.87,True,NZ
2024-11-02 08:45:00,NZ-HQ-AKL-01,8.748,19.56,True,NZ
2024-11-02 09:00:00,NZ-HQ-AKL-01,11.6868,22.79,True,NZ
2024-11-02 09:15:00,NZ-HQ-AKL-01,10.9252,21.58,True,NZ
2024-11-02 09:30:00,NZ-HQ-AKL-01,13.3955,23.69,True,NZ
2024-11-02 09:45:00,NZ-HQ-AKL-01,10.6083,21.42,True,NZ
2024-11-02 10:00:00,NZ-HQ-AKL-01,10.3436,21.79,True,NZ
2024-11-02 10:15:00,NZ-HQ-AKL-01,8.8014,20.12,True,NZ
2024-11-02 10:30:00,NZ-HQ-AKL-01,6.9435,19.16,True,NZ
2024-11-02 10:45:00,NZ-HQ-AKL-01,9.1194,21.18,True,NZ
2024-11-02 11:00:00,NZ-HQ-AKL-01,8.6485,20.1,True,NZ
2024-11-02 11:15:00,NZ-HQ-AKL-01,8.805,20.36,True,NZ
2024-11-02 11:30:00,NZ-HQ-AKL-01,5.7103,18.37,True,NZ
2024-11-02 11:45:00,NZ-HQ-AKL-01,6.078,18.29,True,NZ
2024-11-02 12:00:00,NZ-HQ-AKL-01,5.8726,18.41,True,NZ
2024-11-02 12:15:00,NZ-HQ-AKL-01,7.2641,18.66,True,NZ
2024-11-02 12:30:00,NZ-HQ-AKL-01,6.035,18.25,True,NZ
2024-11-02 12:45:00,NZ-HQ-AKL-01,6.9256,19.07,True,NZ
2024-11-02 13:00:00,NZ-HQ-AKL-01,5.5736,15.88,True,NZ
2024-11-02 13:15:00,NZ-HQ-AKL-01,7.4633,19.21,True,NZ
2024-11-02 13:30:00,NZ-HQ-AKL-01,6.1698,17.49,True,NZ
2024-11-02 13:45:00,NZ-HQ-AKL-01,6.6365,16.7,True,NZ
2024-11-02 14:00:00,NZ-HQ-AKL-01,6.0875,16.41,True,NZ
2024-11-02 14:15:00,NZ-HQ-AKL-01,7.6221,18.67,True,NZ
2024-11-02 14:30:00,NZ-HQ-AKL-01,6.3463,14.06,True,NZ
2024-11-02 14:45:00,NZ-HQ-AKL-01,6.3321,16.39,True,NZ
2024-11-02 15:00:00,NZ-HQ-AKL-01,5.6169,15.71,True,NZ
2024-11-02 15:15:00,NZ-HQ-AKL-01,6.5831,16.7,True,NZ
2024-11-02 15:30:00,NZ-HQ-AKL-01,6.7217,17.05,True,NZ
2024-11-02 15:45:00,NZ-HQ-AKL-01,6.391,13.25,True,NZ
2024-11-02 16:00:00,NZ-HQ-AKL-01,6.7282,14.47,True,NZ
2024-11-02 16:15:00,NZ-HQ-AKL-01,5.6954,15.72,True,NZ
2024-11-02 16:30:00,NZ-HQ-AKL-01,5.8276,9.84,True,NZ
2024-11-02 16:45:00,NZ-HQ-AKL-01,5.334,14.95,True,NZ
2024-11-02 17:00:00,NZ-HQ-AKL-01,6.4818,13.26,True,NZ
2024-11-02 17:15:00,NZ-HQ-AKL-01,5.3745,14.14,True,NZ
2024-11-02 17:30:00,NZ-HQ-AKL-01,5.5953,16.59,True,NZ
2024-11-02 17:45:00,NZ-HQ-AKL-01,5.94,15.91,True,NZ
2024-11-02 18:00:00,NZ-HQ-AKL-01,6.1655,14.43,True,NZ
2024-11-02 18:15:00,NZ-HQ-AKL-01,5.6965,13.5,True,NZ
2024-11-02 18:30:00,NZ-HQ-AKL-01,5.948,12.35,True,NZ
2024-11-02 18:45:00,NZ-HQ-AKL-01,6.3442,16.0,True,NZ
2024-11-02 19:00:00,NZ-HQ-AKL-01,1.9941,15.47,False,NZ
2024-11-02 19:15:00,NZ-HQ-AKL-01,1.808,13.5,False,NZ
2024-11-02 19:30:00,NZ-HQ-AKL-01,2.4507,15.97,False,NZ
2024-11-02 19:45:00,NZ-HQ-AKL-01,1.5354,16.11,False,NZ
2024-11-02 20:00:00,NZ-HQ-AKL-01,2.2222,15.33,False,NZ
2024-11-02 20:15:00,NZ-HQ-AKL-01,1.9794,14.47,False,NZ
2024-11-02 20:30:00,NZ-HQ-AKL-01,1.6409,14.32,False,NZ
2024-11-02 20:45:00,NZ-HQ-AKL-01,2.0384,14.91,False,NZ
2024-11-02 21:00:00,NZ-HQ-AKL-01,1.9948,14.75,False,NZ
2024-11-02 21:15:00,NZ-HQ-AKL-01,2.0278,16.19,False,NZ
2024-11-02 21:30:00,NZ-HQ-AKL-01,2.1693,14.25,False,NZ
2024-11-02 21:45:00,NZ-HQ-AKL-01,2.8146,14.05,False,NZ
2024-11-02 22:00:00,NZ-HQ-AKL-01,2.2636,15.87,False,NZ
2024-11-02 22:15:00,NZ-HQ-AKL-01,2.5776,15.37,False,NZ
2024-11-02 22:30:00,NZ-HQ-AKL-01,3.0014,16.73,False,NZ
2024-11-02 22:45:00,NZ-HQ-AKL-01,3.1082,17.8,False,NZ
2024-11-02 23:00:00,NZ-HQ-AKL-01,1.6028,16.69,False,NZ
2024-11-02 23:15:00,NZ-HQ-AKL-01,1.7868,17.18,False,NZ
2024-11-02 23:30:00,NZ-HQ-AKL-01,1.9766,17.85,False,NZ
2024-11-02 23:45:00,NZ-HQ-AKL-01,2.459,14.29,False,NZ
2024-11-03 00:00:00,NZ-HQ-AKL-01,2.3804,18.33,False,NZ
2024-11-03 00:15:00,NZ-HQ-AKL-01,2.4722,18.46,False,NZ
2024-11-03 00:30:00,NZ-HQ-AKL-01,1.5437,16.72,False,NZ
2024-11-03 00:45:00,NZ-HQ-AKL-01,2.3718,16.83,False,NZ
2024-11-03 01:00:00,NZ-HQ-AKL-01,5.1491,20.65,False,NZ
2024-11-03 01:15:00,NZ-HQ-AKL-01,5.99,21.3,False,NZ
2024-11-03 01:30:00,NZ-HQ-AKL-01,5.712,20.77,False,NZ
2024-11-03 01:45:00,NZ-HQ-AKL-01,2.3956,17.97,False,NZ
2024-11-03 02:00:00,NZ-HQ-AKL-01,2.1687,17.99,False,NZ
2024-11-03 02:15:00,NZ-HQ-AKL-01,4.8446,20.48,False,NZ
2024-11-03 02:30:00,NZ-HQ-AKL-01,4.87,19.96,False,NZ
2024-11-03 02:45:00,NZ-HQ-AKL-01,6.0196,20.64,False,NZ
2024-11-03 03:00:00,NZ-HQ-AKL-01,1.9249,18.12,False,NZ
2024-11-03 03:15:00,NZ-HQ-AKL-01,5.874,21.06,False,NZ
2024-11-03 03:30:00,NZ-HQ-AKL-01,5.0526,20.68,False,NZ
2024-11-03 03:45:00,NZ-HQ-AKL-01,5.1798,20.95,False,NZ
2024-11-03 04:00:00,NZ-HQ-AKL-01,6.8413,21.81,False,NZ
2024-11-03 04:15:00,NZ-HQ-AKL-01,4.7176,19.95,False,NZ
2024-11-03 04:30:00,NZ-HQ-AKL-01,5.6788,21.27,False,NZ
2024-11-03 04:45:00,NZ-HQ-AKL-01,8.1649,23.0,False,NZ
2024-11-03 05:00:00,NZ-HQ-AKL-01,6.2324,22.05,False,NZ
2024-11-03 05:15:00,NZ-HQ-AKL-01,9.0528,24.02,False,NZ
2024-11-03 05:30:00,NZ-HQ-AKL-01,2.0606,17.51,False,NZ
2024-11-03 05:45:00,NZ-HQ-AKL-01,4.6243,20.28,False,NZ
2024-11-03 06:00:00,NZ-HQ-AKL-01,9.4452,23.66,False,NZ
2024-11-03 06:15:00,NZ-HQ-AKL-01,3.9391,19.42,False,NZ
2024-11-03 06:30:00,NZ-HQ-AKL-01,3.638,20.6,False,NZ
2024-11-03 06:45:00,NZ-HQ-AKL-01,4.0947,19.9,False,NZ
2024-11-03 07:00:00,NZ-HQ-AKL-01,8.078,23.28,False,NZ
2024-11-03 07:15:00,NZ-HQ-AKL-01,6.2563,21.57,False,NZ
2024-11-03 07:30:00,NZ-HQ-AKL-01,6.8367,21.96,False,NZ
2024-11-03 07:45:00,NZ-HQ-AKL-01,8.0538,23.27,False,NZ
2024-11-03 08:00:00,NZ-HQ-AKL-01,11.1335,22.87,True,NZ
2024-11-03 08:15:00,NZ-HQ-AKL-01,7.1416,18.88,True,NZ
2024-11-03 08:30:00,NZ-HQ-AKL-01,10.7907,22.59,True,NZ
2024-11-03 08:45:00,NZ-HQ-AKL-01,6.7634,18.7,True,NZ
2024-11-03 09:00:00,NZ-HQ-AKL-01,12.5897,22.86,True,NZ
2024-11-03 09:15:00,NZ-HQ-AKL-01,6.3677,19.45,True,NZ
2024-11-03 09:30:00,NZ-HQ-AKL-01,9.8064,21.36,True,NZ
2024-11-03 09:45:00,NZ-HQ-AKL-01,11.8055,22.3,True,NZ
2024-11-03 10:00:00,NZ-HQ-AKL-01,8.2249,20.48,True,NZ
2024-11-03 10:15:00,NZ-HQ-AKL-01,5.9722,17.14,True,NZ
2024-11-03 10:30:00,NZ-HQ-AKL-01,9.0545,20.6,True,NZ
2024-11-03 10:45:00,NZ-HQ-AKL-01,7.4878,19.18,True,NZ
2024-11-03 11:00:00,NZ-HQ-AKL-01,9.078,21.07,True,NZ
2024-11-03 11:15:00,NZ-HQ-AKL-01,7.7085,18.81,True,NZ
2024-11-03 11:30:00,NZ-HQ-AKL-01,6.0643,16.69,True,NZ
2024-11-03 11:45:00,NZ-HQ-AKL-01,5.7594,16.72,True,NZ
2024-11-03 12:00:00,NZ-HQ-AKL-01,6.9756,18.77,True,NZ
2024-11-03 12:15:00,NZ-HQ-AKL-01,6.24,16.02,True,NZ
2024-11-03 12:30:00,NZ-HQ-AKL-01,6.1245,16.52,True,NZ
2024-11-03 12:45:00,NZ-HQ-AKL-01,5.5136,17.95,True,NZ
2024-11-03 13:00:00,NZ-HQ-AKL-01,9.7018,20.71,True,NZ
2024-11-03 13:15:00,NZ-HQ-AKL-01,5.2185,15.57,True,NZ
2024-11-03 13:30:00,NZ-HQ-AKL-01,6.6318,17.57,True,NZ
2024-11-03 13:45:00,NZ-HQ-AKL-01,5.7901,16.3,True,NZ
2024-11-03 14:00:00,NZ-HQ-AKL-01,6.7572,17.37,True,NZ
2024-11-03 14:15:00,NZ-HQ-AKL-01,5.1508,14.96,True,NZ
2024-11-03 14:30:00,NZ-HQ-AKL-01,6.0595,14.52,True,NZ
2024-11-03 14:45:00,NZ-HQ-AKL-01,5.5259,16.18,True,NZ
2024-11-03 15:00:00,NZ-HQ-AKL-01,6.1836,13.72,True,NZ
2024-11-03 15:15:00,NZ-HQ-AKL-01,5.9835,15.55,True,NZ
2024-11-03 15:30:00,NZ-HQ-AKL-01,6.7889,18.77,True,NZ
2024-11-03 15:45:00,NZ-HQ-AKL-01,6.148,14.35,True,NZ
2024-11-03 16:00:00,NZ-HQ-AKL-01,6.3455,13.46,True,NZ
2024-11-03 16:15:00,NZ-HQ-AKL-01,5.1635,12.13,True,NZ
2024-11-03 16:30:00,NZ-HQ-AKL-01,6.1556,13.02,True,NZ
2024-11-03 16:45:00,NZ-HQ-AKL-01,6.0171,13.36,True,NZ
2024-11-03 17:00:00,NZ-HQ-AKL-01,5.9709,10.89,True,NZ
2024-11-03 17:15:00,NZ-HQ-AKL-01,6.3043,15.55,True,NZ
2024-11-03 17:30:00,NZ-HQ-AKL-01,5.9971,12.16,True,NZ
2024-11-03 17:45:00,NZ-HQ-AKL-01,6.0927,13.91,True,NZ
2024-11-03 18:00:00,NZ-HQ-AKL-01,5.8912,14.74,True,NZ
2024-11-03 18:15:00,NZ-HQ-AKL-01,5.9221,14.63,True,NZ
2024-11-03 18:30:00,NZ-HQ-AKL-01,5.125,16.12,True,NZ
2024-11-03 18:45:00,NZ-HQ-AKL-01,6.3767,11.2,True,NZ
2024-11-03 19:00:00,NZ-HQ-AKL-01,1.354,13.81,False,NZ
2024-11-03 19:15:00,NZ-HQ-AKL-01,2.096,13.58,False,NZ
2024-11-03 19:30:00,NZ-HQ-AKL-01,1.7288,13.03,False,NZ
2024-11-03 19:45:00,NZ-HQ-AKL-01,2.2251,15.28,False,NZ
2024-11-03 20:00:00,NZ-HQ-AKL-01,2.1471,14.44,False,NZ
2024-11-03 20:15:00,NZ-HQ-AKL-01,1.7242,14.82,False,NZ
2024-11-03 20:30:00,NZ-HQ-AKL-01,1.369,14.99,False,NZ
2024-11-03 20:45:00,NZ-HQ-AKL-01,2.3488,13.49,False,NZ
2024-11-03 21:00:00,NZ-HQ-AKL-01,2.1688,16.42,False,NZ
2024-11-03 21:15:00,NZ-HQ-AKL-01,2.0821,16.65,False,NZ
2024-11-03 21:30:00,NZ-HQ-AKL-01,2.0788,16.52,False,NZ
2024-11-03 21:45:00,NZ-HQ-AKL-01,1.5729,16.41,False,NZ
2024-11-03 22:00:00,NZ-HQ-AKL-01,1.4387,16.53,False,NZ
2024-11-03 22:15:00,NZ-HQ-AKL-01,2.3901,15.77,False,NZ
2024-11-03 22:30:00,NZ-HQ-AKL-01,2.0369,16.04,False,NZ
2024-11-03 22:45:00,NZ-HQ-AKL-01,1.4154,16.68,False,NZ
2024-11-03 23:00:00,NZ-HQ-AKL-01,1.9083,15.09,False,NZ
2024-11-03 23:15:00,NZ-HQ-AKL-01,4.4793,19.72,False,NZ
2024-11-03 23:30:00,NZ-HQ-AKL-01,2.2075,18.44,False,NZ
2024-11-03 23:45:00,NZ-HQ-AKL-01,3.6963,19.68,False,NZ
2024-11-04 00:00:00,NZ-HQ-AKL-01,4.692,18.26,False,NZ
2024-11-04 00:15:00,NZ-HQ-AKL-01,5.1171,15.97,False,NZ
2024-11-04 00:30:00,NZ-HQ-AKL-01,5.4991,18.29,False,NZ
2024-11-04 00:45:00,NZ-HQ-AKL-01,6.2365,18.73,False,NZ
2024-11-04 01:00:00,NZ-HQ-AKL-01,7.587,20.24,False,NZ
2024-11-04 01:15:00,NZ-HQ-AKL-01,4.5693,17.85,False,NZ
2024-11-04 01:30:00,NZ-HQ-AKL-01,10.9802,22.74,False,NZ
2024-11-04 01:45:00,NZ-HQ-AKL-01,9.7036,22.23,False,NZ
2024-11-04 02:00:00,NZ-HQ-AKL-01,9.4549,22.06,False,NZ
2024-11-04 02:15:00,NZ-HQ-AKL-01,8.4618,21.44,False,NZ
2024-11-04 02:30:00,NZ-HQ-AKL-01,8.6525,20.99,False,NZ
2024-11-04 02:45:00,NZ-HQ-AKL-01,11.2183,23.19,False,NZ
2024-11-04 03:00:00,NZ-HQ-AKL-01,5.575,17.64,False,NZ
2024-11-04 03:15:00,NZ-HQ-AKL-01,10.4377,23.06,False,NZ
2024-11-04 03:30:00,NZ-HQ-AKL-01,7.3637,20.67,False,NZ
2024-11-04 03:45:00,NZ-HQ-AKL-01,10.2983,21.82,False,NZ
2024-11-04 04:00:00,NZ-HQ-AKL-01,5.6652,19.25,False,NZ
2024-11-04 04:15:00,NZ-HQ-AKL-01,10.4173,22.3,False,NZ
2024-11-04 04:30:00,NZ-HQ-AKL-01,6.6091,19.35,False,NZ
2024-11-04 04:45:00,NZ-HQ-AKL-01,7.674,19.86,False,NZ
2024-11-04 05:00:00,NZ-HQ-AKL-01,10.9931,22.73,False,NZ
2024-11-04 05:15:00,NZ-HQ-AKL-01,10.929,22.99,False,NZ
2024-11-04 05:30:00,NZ-HQ-AKL-01,13.0046,24.31,False,NZ
2024-11-04 05:45:00,NZ-HQ-AKL-01,8.2826,20.65,False,NZ
2024-11-04 06:00:00,NZ-HQ-AKL-01,11.1063,23.21,False,NZ
2024-11-04 06:15:00,NZ-HQ-AKL-01,7.0643,19.64,False,NZ
2024-11-04 06:30:00,NZ-HQ-AKL-01,7.9767,20.77,False,NZ
2024-11-04 06:45:00,NZ-HQ-AKL-01,13.7901,25.1,False,NZ
2024-11-04 07:00:00,NZ-HQ-AKL-01,8.3233,21.05,False,NZ
2024-11-04 07:15:00,NZ-HQ-AKL-01,8.9492,21.06,False,NZ
2024-11-04 07:30:00,NZ-HQ-AKL-01,9.4935,22.39,False,NZ
2024-11-04 07:45:00,NZ-HQ-AKL-01,11.1116,23.06,False,NZ
2024-11-04 08:00:00,NZ-HQ-AKL-01,15.9611,18.82,True,NZ
2024-11-04 08:15:00,NZ-HQ-AKL-01,17.1118,19.3,True,NZ
2024-11-04 08:30:00,NZ-HQ-AKL-01,18.734,21.14,True,NZ
2024-11-04 08:45:00,NZ-HQ-AKL-01,15.3925,18.09,True,NZ
2024-11-04 09:00:00,NZ-HQ-AKL-01,16.4175,19.65,True,NZ
2024-11-04 09:15:00,NZ-HQ-AKL-01,16.4208,18.38,True,NZ
2024-11-04 09:30:00,NZ-HQ-AKL-01,17.359,20.26,True,NZ
2024-11-04 09:45:00,NZ-HQ-AKL-01,15.2589,17.77,True,NZ
2024-11-04 10:00:00,NZ-HQ-AKL-01,21.2642,23.27,True,NZ
2024-11-04 10:15:00,NZ-HQ-AKL-01,15.5333,18.52,True,NZ
2024-11-04 10:30:00,NZ-HQ-AKL-01,14.7576,16.28,True,NZ
2024-11-04 10:45:00,NZ-HQ-AKL-01,16.0148,19.26,True,NZ
